Date,ForwardRateUSDtoEUR,ForwardRateUSDtoEUR_low,ForwardRateUSDtoEUR_high,SpotRateUSDtoEUR,USDTreasuryRate,EUROBIR,TIME PERIOD,ECB_CISS,Year,Month,Quarter,DayOfWeek,IsWeekend,SpotRateEURtoUSD,ForwardRateEURtoUSD,ForwardRateEURtoUSD_low,ForwardRateEURtoUSD_high,rho_usd,x_usd,ForwardSpread_usd,TradingCost_usd,x_usd_lag_1
2001-05-08,1.1298158400180771,1.1215791834903546,1.1334013374135783,1.130198915,3.62,4.8,,0.1229,2001,5,2,1,0,0.8848000000070784,0.8851,0.8822999999999999,0.8915999999999998,0.0003390021987609432,1.1796609978012387,0.009299999999999975,0.010510849909499973,1.156908505086097
2001-05-09,1.1291779584462511,1.128286133363421,1.1350737797956867,1.13058225,3.64,4.793,,0.1229,2001,5,2,2,0,0.8844999998894375,0.8856,0.881,0.8862999999999999,0.0012428679195872205,1.1517571320804127,0.00529999999999986,0.005992085924999842,1.1796609978012387
2001-05-10,1.1348161597821154,1.1206993163734171,1.1390818999886092,1.137397634,3.66,4.766,,0.1229,2001,5,2,3,0,0.8792000001645862,0.8812,0.8779,0.8922999999999999,0.0022722116515764557,1.1037277883484233,0.014399999999999857,0.01637852592959984,1.1517571320804127
2001-05-11,1.142726545537653,1.1330160888284613,1.145081873353945,1.141682841,3.69,4.562,,0.1234,2001,5,2,4,0,0.8758999996216988,0.8750999999999999,0.8732999999999999,0.8826,-0.0009137631953580749,0.8729137631953584,0.009300000000000197,0.010617650421300225,1.1037277883484233
2001-05-14,1.1440338634023568,1.140901312036509,1.146131805157593,1.143118427,3.63,4.57,,0.1234,2001,5,2,0,0,0.8748000000528379,0.8740999999999999,0.8725,0.8764999999999998,-0.0008005032765706077,0.9408005032765709,0.0039999999999997815,0.0045724737079997505,0.8729137631953584
2001-05-15,1.1389521640091116,1.1359763716914688,1.1453441759248655,1.137915339,3.55,4.57,,0.1234,2001,5,2,1,0,0.8788000000762798,0.878,0.8731,0.8803,-0.0009107469621384146,1.0209107469621388,0.007199999999999984,0.008192990440799982,0.9408005032765709
2001-05-16,1.1322463768115942,1.1273957158962795,1.1435105774728416,1.130965845,3.49,4.566,,0.1234,2001,5,2,2,0,0.8841999998682543,0.8832,0.8745,0.887,-0.00113160572031204,1.0771316057203117,0.012499999999999956,0.01413707306249995,1.0209107469621388
2001-05-17,1.1332728921124207,1.1257458065968704,1.1376564277588168,1.132759402,3.49,4.562,,0.1234,2001,5,2,3,0,0.8827999999244323,0.8824,0.879,0.8883,-0.00045320635768858475,1.0724532063576886,0.009299999999999975,0.010534662438599973,1.0771316057203117
2001-05-18,1.1348161597821154,1.1321181931393638,1.1424654404204273,1.139731023,3.53,4.56,,0.0967,2001,5,2,4,0,0.8774000003683325,0.8812,0.8753,0.8833,0.0043216257762744015,1.0256783742237254,0.008000000000000007,0.009117848184000008,1.0724532063576886
2001-05-21,1.1410314924691922,1.1339154099104207,1.1442956860052638,1.141291942,3.57,4.56,,0.0967,2001,5,2,0,0,0.8762000003676534,0.8764,0.8739,0.8819,0.00022823192191340214,0.9897717680780864,0.008000000000000007,0.009130335536000008,1.0256783742237254
2001-05-22,1.1563367252543941,1.1390818999886092,1.1592858798979828,1.155134573,3.56,4.555,,0.0967,2001,5,2,1,0,0.8657000001332312,0.8648,0.8626,0.8779,-0.0010401620506295395,0.9960401620506292,0.01529999999999998,0.017673558966899976,0.9897717680780864
2001-05-23,1.1678150181011329,1.154068090017311,1.1700011700011699,1.163061177,3.56,4.562,,0.0967,2001,5,2,2,0,0.859800000013241,0.8563,0.8547000000000001,0.8664999999999999,-0.004079022045434921,1.0060790220454352,0.01179999999999981,0.01372412188859978,0.9960401620506292
2001-05-24,1.1674060238150827,1.160631383472609,1.1763321962122104,1.166861144,3.62,4.56,,0.0967,2001,5,2,3,0,0.8569999996503439,0.8566000000000001,0.8501,0.8616000000000001,-0.0004668530085089051,0.9404668530085084,0.011500000000000177,0.013418903156000207,1.0060790220454352
2001-05-25,1.161710037174721,1.1587485515643106,1.1715089034676662,1.165908826,3.58,4.562,,0.1357,2001,5,2,4,0,0.8576999999483665,0.8608000000000001,0.8536000000000001,0.863,0.0036078014713442075,0.978392198528656,0.009399999999999853,0.010959542964399828,0.9404668530085084
2001-05-28,1.1627906976744187,1.1613053071652537,1.1661807580174925,1.165908826,3.58,4.562,,0.1357,2001,5,2,0,0,0.8576999999483665,0.86,0.8575000000000002,0.8611,0.0026780013113774925,0.9793219986886227,0.0035999999999998256,0.004197271773599796,0.978392198528656
2001-05-29,1.1690437222352115,1.1607661056297156,1.172745396974317,1.17000117,3.63,4.56,,0.1357,2001,5,2,1,0,0.8547000000008548,0.8554,0.8527,0.8615,0.000818665619835901,0.9291813343801638,0.00880000000000003,0.010296010296000035,0.9793219986886227
2001-05-30,1.1676786548341895,1.1633317822242903,1.1717834544176235,1.166044776,3.6,4.543,,0.1357,2001,5,2,2,0,0.8576000000878183,0.8564,0.8534,0.8596,-0.0014002337034098589,0.9444002337034099,0.006199999999999983,0.007229477611199979,0.9291813343801638
2001-05-31,1.1825922421948911,1.1669973159061735,1.1849745230477544,1.182732111,3.55,4.53,,0.1357,2001,5,2,3,0,0.8455000001264023,0.8456,0.8439000000000001,0.8568999999999999,0.00011826606789291927,0.9798817339321075,0.01299999999999979,0.015375517442999751,0.9444002337034099
2001-06-01,1.180080245456691,1.1763321962122104,1.1863803535413453,1.183151917,3.59,4.51,,0.1071,2001,6,2,4,0,0.8451999997900523,0.8474,0.8429000000000001,0.8501,0.002599552698957258,0.9174004473010426,0.007199999999999873,0.00851869380239985,0.9798817339321075
2001-06-04,1.1816140848398913,1.1708230886313078,1.185255422543558,1.18357202,3.6,4.496,,0.1071,2001,6,2,0,0,0.8449000002551599,0.8463,0.8437,0.8541,0.001655629215261134,0.8943443707847392,0.010399999999999965,0.012309149007999957,0.9174004473010426
2001-06-05,1.1710973181871414,1.1693171188026192,1.1877895236964011,1.175917215,3.55,4.484,,0.1071,2001,6,2,1,0,0.8504000003095457,0.8539,0.8418999999999999,0.8552000000000001,0.004107263521822224,0.9298927364781779,0.0133000000000002,0.015639698959500233,0.8943443707847392
2001-06-06,1.1798017932987257,1.1665888940737286,1.1839924224484963,1.183151917,3.54,4.45,,0.1071,2001,6,2,2,0,0.8451999997900523,0.8476000000000001,0.8446,0.8571999999999999,0.0028355409006425303,0.9071644590993576,0.012599999999999834,0.014907714154199803,0.9298927364781779
2001-06-07,1.1759172154280337,1.1738466956215519,1.1825922421948911,1.175640724,3.55,4.434,,0.1071,2001,6,2,3,0,0.8506000001408593,0.8504,0.8456,0.8519,-0.00023515595739490025,0.8842351559573952,0.006299999999999972,0.007406536561199968,0.9071644590993576
2001-06-08,1.175640724194686,1.1735711770918906,1.1824524062906467,1.175778954,3.56,4.45,,0.1011,2001,6,2,4,0,0.8504999996793614,0.8506,0.8457,0.8521,0.0001175713606168527,0.8898824286393833,0.006399999999999961,0.007524985305599956,0.8842351559573952
2001-06-11,1.1862396204033214,1.1702750146284375,1.1889192723814053,1.18694362,3.52,4.45,,0.1011,2001,6,2,0,0,0.8425000001263749,0.8430000000000001,0.8411000000000001,0.8545000000000001,0.0005932956253388577,0.9294067043746613,0.013400000000000079,0.015905044508000094,0.8898824286393833
2001-06-12,1.1723329425556859,1.1708230886313078,1.188495364868077,1.179384361,3.48,4.45,,0.1011,2001,6,2,1,0,0.8479000002612379,0.853,0.8414,0.8541,0.0059968428736218715,0.9640031571263783,0.012699999999999934,0.014978181384699923,0.9294067043746613
2001-06-13,1.1702750146284375,1.1668611435239207,1.1755025273304338,1.171508903,3.47,4.47,,0.1011,2001,6,2,2,0,0.853600000340757,0.8545000000000001,0.8507,0.857,0.0010538021689022736,0.9989461978310973,0.006299999999999972,0.007380506088899968,0.9640031571263783
2001-06-14,1.1599582415033058,1.1579434923575729,1.1785503830288744,1.163061177,3.48,4.473,,0.1011,2001,6,2,3,0,0.859800000013241,0.8621,0.8485,0.8636,0.0026714691382980493,0.9903285308617018,0.015100000000000002,0.017562223772700003,0.9989461978310973
2001-06-15,1.1613053071652537,1.1527377521613833,1.1629259216187928,1.159017153,3.44,4.465,,0.1118,2001,6,2,4,0,0.8628000003378725,0.8611,0.8599,0.8674999999999999,-0.0019722732044818725,1.0269722732044817,0.00759999999999994,0.008808530362799931,0.9903285308617018
2001-06-18,1.1619800139437602,1.1563367252543941,1.166316771635176,1.161440186,3.44,4.465,,0.1118,2001,6,2,0,0,0.8609999998742939,0.8606,0.8574,0.8648,-0.0004646838772313644,1.0254646838772312,0.007399999999999962,0.008594657376399957,1.0269722732044817
2001-06-19,1.1713716762328688,1.1610356437942646,1.172882946281961,1.168497312,3.43,4.46,,0.1118,2001,6,2,1,0,0.8558000003341043,0.8536999999999999,0.8526,0.8613,-0.002456860356855828,1.0324568603568556,0.00869999999999993,0.010165926614399919,1.0254646838772312
2001-06-20,1.1704119850187265,1.1684973124561813,1.1771630370806356,1.175640724,3.41,4.453,,0.1118,2001,6,2,2,0,0.8506000001408593,0.8544,0.8495,0.8558,0.004457485220797308,1.038542514779203,0.006299999999999972,0.007406536561199968,1.0324568603568556
2001-06-21,1.1708230886313078,1.1640088464672331,1.174812030075188,1.170411985,3.43,4.434,,0.1118,2001,6,2,3,0,0.8544000000136703,0.8541,0.8512,0.8591,-0.0003511852698287743,1.0043511852698288,0.007900000000000018,0.009246254681500022,1.038542514779203
2001-06-22,1.1667250029168126,1.165772907437631,1.1755025273304338,1.166861144,3.37,4.434,,0.0934,2001,6,2,4,0,0.8569999996503439,0.8571,0.8507,0.8578,0.00011667971505738284,1.0638833202849427,0.007099999999999995,0.008284714122399995,1.0043511852698288
2001-06-25,1.1646866992778941,1.158882836945185,1.1676786548341895,1.161305307,3.38,4.434,,0.0934,2001,6,2,0,0,0.8611000001225346,0.8586,0.8564,0.8629,-0.0029074860539593517,1.0569074860539596,0.00649999999999995,0.007548484495499942,1.0638833202849427
2001-06-26,1.1580775911986103,1.1555350127108852,1.1649580615097856,1.159689203,3.38,4.426,,0.0934,2001,6,2,1,0,0.8623000002182483,0.8635,0.8584,0.8654,0.0013906593753544305,1.0446093406246457,0.006999999999999895,0.008117824420999877,1.0569074860539596
2001-06-27,1.16427989288625,1.154068090017311,1.1646866992778941,1.159958242,3.44,4.434,,0.0934,2001,6,2,2,0,0.8620999996308487,0.8589,0.8586,0.8664999999999999,-0.0037187720155001935,0.9977187720155004,0.007899999999999907,0.009163670111799893,1.0446093406246457
2001-06-28,1.1853959222380275,1.1603620329542816,1.1860989206499823,1.180637544,3.56,4.41,,0.0934,2001,6,2,3,0,0.8470000001965039,0.8436,0.8430999999999998,0.8618000000000001,-0.0040222462794347325,0.8540222462794348,0.018700000000000272,0.022077922072800325,0.9977187720155004
2001-06-29,1.1767474699929394,1.1760555098200636,1.1859582542694498,1.180080245,3.57,4.44,,0.1673,2001,6,2,4,0,0.8474000003279437,0.8498,0.8432,0.8503,0.002828189101252432,0.8671718108987481,0.007099999999999995,0.008378569739499995,0.8540222462794348
2001-07-02,1.1789672247111531,1.1750881316098707,1.1853959222380275,1.182732111,3.59,4.434,,0.1673,2001,7,3,0,0,0.8455000001264023,0.8482,0.8436,0.8510000000000001,0.003188288552355284,0.840811711447645,0.007400000000000073,0.008752217621400087,0.8671718108987481
2001-07-03,1.1788282447247436,1.1750881316098707,1.183151916706105,1.179662616,3.58,4.414,,0.1673,2001,7,3,1,0,0.8477000003533213,0.8483,0.8452,0.8510000000000001,0.0007075467825293502,0.8332924532174703,0.005800000000000138,0.006842043172800164,0.840811711447645
2001-07-04,1.1814744801512287,1.1755025273304338,1.1863803535413453,1.179662616,3.58,4.45,,0.1673,2001,7,3,2,0,0.8477000003533213,0.8464,0.8429000000000001,0.8507,-0.0015347389271247736,0.8715347389271249,0.007799999999999918,0.009201368404799905,0.8332924532174703
2001-07-05,1.1936022917164002,1.1789672247111531,1.1967448539971277,1.19474313,3.57,4.445,,0.1673,2001,7,3,3,0,0.83700000015903,0.8377999999999999,0.8356000000000001,0.8482,0.0009553378334590523,0.8740446621665414,0.012599999999999834,0.015053763437999801,0.8715347389271249
2001-07-06,1.1803588290840417,1.179245283018868,1.1980352222355337,1.181334908,3.55,4.473,,0.1771,2001,7,3,4,0,0.8465000003199771,0.8472,0.8347,0.848,0.0008265923360065708,0.9221734076639935,0.013299999999999979,0.015711754276399974,0.8740446621665414
2001-07-09,1.175640724194686,1.1734334663224595,1.1848341232227488,1.180080245,3.57,4.48,,0.1771,2001,7,3,0,0,0.8474000003279437,0.8506,0.844,0.8522000000000001,0.0037691442400744346,0.9062308557599261,0.008200000000000096,0.009676658009000114,0.9221734076639935
2001-07-10,1.1701380762930025,1.1659088259298123,1.1785503830288744,1.168633867,3.55,4.5,,0.1771,2001,7,3,1,0,0.8557000000069311,0.8546,0.8485,0.8577,-0.0012863242221844706,0.9512863242221846,0.009199999999999986,0.010751431576399984,0.9062308557599261
2001-07-11,1.1634671320535195,1.1566042100393246,1.1720581340834506,1.160900859,3.5,4.49,,0.1771,2001,7,3,2,0,0.8614000000494443,0.8595,0.8532,0.8646,-0.002208147854506126,0.9922081478545064,0.011400000000000077,0.01323426979260009,0.9512863242221846
2001-07-12,1.172195522213105,1.1638733705772812,1.1757789535567313,1.172332943,3.52,4.49,,0.1771,2001,7,3,3,0,0.852999999676713,0.8531000000000001,0.8505,0.8592,0.00011722680197001623,0.9698827731980302,0.00869999999999993,0.010199296604099918,0.9922081478545064
2001-07-13,1.1700011700011699,1.1676786548341895,1.1753643629525152,1.172745397,3.54,4.484,,0.1746,2001,7,3,4,0,0.852699999981326,0.8547000000000001,0.8508,0.8564,0.002342744445868461,0.9416572555541315,0.005600000000000049,0.006567374223200057,0.9698827731980302
2001-07-16,1.172607879924953,1.1603620329542816,1.172882946281961,1.169727454,3.56,4.484,,0.1746,2001,7,3,0,0,0.8548999996370095,0.8528,0.8526,0.8618000000000001,-0.0024594491960079345,0.9264594491960079,0.009200000000000097,0.010761492576800114,0.9416572555541315
2001-07-17,1.1631964638827497,1.1614401858304297,1.17813383600377,1.169727454,3.53,4.484,,0.1746,2001,7,3,1,0,0.8548999996370095,0.8597000000000001,0.8488,0.861,0.00559898857281052,0.9484010114271897,0.012199999999999989,0.014270674938799986,0.9264594491960079
2001-07-18,1.144950767117014,1.1436413540713632,1.1672697560406209,1.149293185,3.46,4.484,,0.1746,2001,7,3,2,0,0.8700999997663781,0.8734,0.8567000000000001,0.8744,0.0037854937479818718,1.0202145062520183,0.017699999999999827,0.0203424893744998,0.9484010114271897
2001-07-19,1.1482374555057986,1.137138958380714,1.1528706479133042,1.150747986,3.47,4.465,,0.1746,2001,7,3,3,0,0.8690000001442539,0.8709,0.8674,0.8794,0.0021840342673019597,0.9928159657326977,0.01200000000000001,0.013808975832000013,1.0202145062520183
2001-07-20,1.1482374555057986,1.137915339098771,1.1496895838123706,1.147710318,3.45,4.477,,0.1867,2001,7,3,4,0,0.8712999999360467,0.8709,0.8698,0.8788,-0.00045918946514733605,1.0274591894651475,0.009000000000000008,0.010329392862000008,0.9928159657326977
2001-07-23,1.1508804235239958,1.14639458901754,1.1560693641618498,1.152604887,3.48,4.473,,0.1867,2001,7,3,0,0,0.8676000000336628,0.8689,0.8649999999999999,0.8722999999999999,0.0014972648536411282,0.9915027351463588,0.007299999999999973,0.00841401567509997,1.0274591894651475
2001-07-24,1.1448196908986834,1.1396011396011396,1.1516756881262238,1.142595978,3.48,4.47,,0.1867,2001,7,3,1,0,0.875200000047611,0.8735,0.8682999999999998,0.8775,-0.0019443021480055889,0.9919443021480053,0.009200000000000097,0.010511882997600109,0.9915027351463588
2001-07-25,1.1355893708834885,1.1344299489506524,1.1474469305794606,1.136751165,3.48,4.465,,0.1867,2001,7,3,2,0,0.8797000001315152,0.8805999999999999,0.8715,0.8815,0.001022552913524516,0.9839774470864754,0.009999999999999898,0.011367511649999884,0.9919443021480053
2001-07-26,1.1389521640091116,1.1328877308258751,1.143379830779785,1.140901312,3.48,4.465,,0.1867,2001,7,3,3,0,0.876500000028048,0.878,0.8746000000000002,0.8827,0.0017098892418275224,0.9832901107581724,0.008099999999999885,0.00924130062719987,0.9839774470864754
2001-07-27,1.1397310234784592,1.1350737797956867,1.14639458901754,1.14298777,3.47,4.457,,0.1476,2001,7,3,4,0,0.8749000000236223,0.8773999999999998,0.8722999999999999,0.881,0.002853394592894548,0.9841466054071051,0.008700000000000152,0.009943993599000174,0.9832901107581724
2001-07-30,1.1437721605856115,1.1396011396011396,1.1466574934067195,1.142857143,3.49,4.453,,0.1476,2001,7,3,0,0,0.8749999998906249,0.8742999999999999,0.8720999999999999,0.8775,-0.000800320045769215,0.9638003200457693,0.005400000000000071,0.006171428572200082,0.9841466054071051
2001-07-31,1.141422212076247,1.1385631333257429,1.146788990825688,1.142595978,3.46,4.445,,0.1476,2001,7,3,1,0,0.875200000047611,0.8761,0.872,0.8783,0.001027807950201215,0.9839721920497991,0.006299999999999972,0.0071983546613999675,0.9638003200457693
2001-08-01,1.13520263367011,1.1318619128466327,1.1420740063956143,1.137268282,3.45,4.43,,0.1476,2001,8,3,2,0,0.8792999996811659,0.8809000000000001,0.8756000000000002,0.8835,0.001817976093393625,0.9781820239066059,0.007899999999999796,0.008984419427799767,0.9839721920497991
2001-08-02,1.1319900384876613,1.1303266644060133,1.1386927806877705,1.134687394,3.45,4.414,,0.1476,2001,8,3,3,0,0.8812999997072322,0.8834,0.8782,0.8847,0.0023800093890112423,0.9616199906109882,0.006500000000000061,0.007375468061000069,0.9781820239066059
2001-08-03,1.130965844831486,1.1261261261261262,1.1396011396011396,1.130837951,3.44,4.434,,0.109,2001,8,3,4,0,0.884299999938718,0.8842,0.8775,0.888,-0.00011309012024660059,0.9941130901202468,0.010500000000000065,0.011873798485500074,0.9616199906109882
2001-08-06,1.134301270417423,1.1319900384876613,1.138433515482696,1.136105431,3.44,4.426,,0.109,2001,8,3,0,0,0.8801999996776707,0.8815999999999999,0.8784,0.8834,0.0015892843878589913,0.9844107156121412,0.0050000000000000044,0.005680527155000005,0.9941130901202468
2001-08-07,1.1398609369656902,1.1340440009072352,1.1429877700308606,1.13960114,3.44,4.426,,0.109,2001,8,3,1,0,0.8774999996928751,0.8773,0.8749,0.8818,-0.00022794585568280956,0.9862279458556831,0.006900000000000017,0.007863247866000019,0.9844107156121412
2001-08-08,1.1361054305839582,1.1350737797956867,1.1446886446886446,1.139211666,3.41,4.43,,0.109,2001,8,3,2,0,0.8777999996358885,0.8802,0.8736,0.881,0.0027303775376574524,1.017269622462342,0.007399999999999962,0.008430166328399958,0.9862279458556831
2001-08-09,1.1208249271463797,1.1181930001118192,1.1363636363636365,1.125365744,3.38,4.41,,0.109,2001,8,3,3,0,0.8885999998947898,0.8922,0.8799999999999999,0.8943000000000001,0.004043132310756273,1.0259568676892439,0.014300000000000201,0.016092730139200227,1.017269622462342
2001-08-10,1.1196954428395476,1.1156978690170702,1.122334455667789,1.118568233,3.36,4.383,,0.1258,2001,8,3,4,0,0.893999999730012,0.8931,0.891,0.8963,-0.0010072181816737358,1.024007218181674,0.005299999999999971,0.005928411634899968,1.0259568676892439
2001-08-13,1.1158223610801161,1.1096316023080337,1.1208249271463797,1.113213848,3.37,4.363,,0.1258,2001,8,3,0,0,0.8983000003068593,0.8961999999999999,0.8922,0.9012,-0.002340486224718455,0.9953404862247188,0.009000000000000008,0.010018924632000008,1.024007218181674
2001-08-14,1.1075423634954036,1.1063170704723972,1.119194180190263,1.108033241,3.35,4.36,,0.1258,2001,8,3,1,0,0.9024999999977438,0.9029000000000001,0.8935000000000001,0.9039000000000001,0.0004431151088976487,1.0095568848911025,0.010400000000000076,0.011523545706400084,0.9953404862247188
2001-08-15,1.09421162052741,1.092537965694308,1.1087703736556158,1.097213079,3.35,4.355,,0.1258,2001,8,3,2,0,0.9113999998171731,0.9139,0.9019,0.9152999999999999,0.002739277648973873,1.0022607223510265,0.013399999999999856,0.014702655258599843,1.0095568848911025
2001-08-16,1.0967317394165386,1.0862480990658268,1.0999890001099988,1.094331364,3.32,4.348,,0.1258,2001,8,3,3,0,0.9137999996132797,0.9118000000000002,0.9091000000000001,0.9205999999999999,-0.0021910609266297953,1.0301910609266298,0.011499999999999733,0.012584810685999709,1.0022607223510265
2001-08-17,1.0894432944765224,1.0887316276537833,1.0992634934593823,1.091107474,3.29,4.344,,0.1697,2001,8,3,4,0,0.9165000000724035,0.9179,0.9096999999999998,0.9185000000000001,0.0015263848662856322,1.0524736151337146,0.008800000000000252,0.009601745771200276,1.0301910609266298
2001-08-20,1.0934937124111537,1.0862480990658268,1.0978153474585575,1.095650268,3.34,4.336,,0.1697,2001,8,3,0,0,0.9127000003617943,0.9145,0.9109,0.9205999999999999,0.001970227911688688,0.9940297720883118,0.00969999999999982,0.010627807599599802,1.0524736151337146
2001-08-21,1.0899182561307903,1.0890873448050533,1.1002310485201892,1.097092704,3.31,4.324,,0.1697,2001,8,3,1,0,0.911500000277096,0.9174999999999999,0.9089,0.9182,0.006560985506007491,1.0074390144939922,0.009299999999999975,0.010202962147199972,0.9940297720883118
2001-08-22,1.0936132983377078,1.0818998160770312,1.0946907498631637,1.087665869,3.31,4.31,,0.1697,2001,8,3,2,0,0.9194000000380631,0.9144,0.9135,0.9243,-0.005453170932926674,1.0054531709329262,0.010800000000000032,0.011746791385200035,1.0074390144939922
2001-08-23,1.0928961748633879,1.0905125408942202,1.0974539069359086,1.090988436,3.33,4.312,,0.1697,2001,8,3,3,0,0.9165999995988959,0.9150000000000001,0.9112000000000001,0.917,-0.001747106361902312,0.9837471063619025,0.005799999999999916,0.0063277329287999085,1.0054531709329262
2001-08-24,1.0931351114997814,1.0908694229300753,1.102049812651532,1.096972356,3.35,4.312,,0.1361,2001,8,3,4,0,0.9116000002464967,0.9148,0.9074,0.9167,0.003504164506696772,0.9584958354933034,0.009299999999999975,0.010201842910799973,0.9837471063619025
2001-08-27,1.0974539069359086,1.0932546190007653,1.100957833314984,1.099142669,3.37,4.316,,0.1361,2001,8,3,0,0,0.9097999997669093,0.9112000000000001,0.9083,0.9147000000000001,0.0015376172532687582,0.944462382746731,0.006400000000000072,0.007034513081600079,0.9584958354933034
2001-08-28,1.0960105217010083,1.0951702989814915,1.1077877478675087,1.098659635,3.33,4.305,,0.1361,2001,8,3,1,0,0.9102000002029746,0.9124,0.9027,0.9131,0.002414134604691337,0.9725858653953083,0.010400000000000076,0.011426060204000082,0.944462382746731
2001-08-29,1.1001100110011002,1.0926573426573427,1.1012003083360864,1.099263493,3.34,4.27,,0.1361,2001,8,3,2,0,0.9097000003801636,0.9089999999999999,0.9080999999999999,0.9151999999999999,-0.0007697810684374334,0.9307697810684371,0.007099999999999995,0.007804770800299995,0.9725858653953083
2001-08-30,1.0913456291607553,1.0886131069018072,1.1037527593818983,1.092418615,3.29,4.277,,0.1361,2001,8,3,3,0,0.9153999998434666,0.9162999999999999,0.9060000000000001,0.9185999999999999,0.0009826939226256631,0.9860173060773745,0.012599999999999723,0.013764474548999697,0.9307697810684371
2001-08-31,1.0962508221881166,1.0867202782003913,1.1037527593818983,1.100110011,3.3,4.254,,0.1723,2001,8,3,4,0,0.9090000000009091,0.9122,0.9060000000000001,0.9201999999999999,0.0035141700991211527,0.9504858299008786,0.014199999999999768,0.015621562156199744,0.9860173060773745
2001-09-03,1.1026574043444701,1.0981770261366133,1.1043622308117063,1.100110011,3.3,4.254,,0.1723,2001,9,3,0,0,0.9090000000009091,0.9069,0.9055,0.9106,-0.002312903724956808,0.9563129037249566,0.005099999999999993,0.005610561056099992,0.9504858299008786
2001-09-04,1.125619090499775,1.1014428901861437,1.130965844831486,1.127649977,3.36,4.258,,0.1723,2001,9,3,1,0,0.8868000003515276,0.8884,0.8842,0.9079000000000002,0.0018026138817158338,0.8961973861182843,0.023700000000000165,0.026725304454900182,0.9563129037249566
2001-09-05,1.129305477131564,1.121830827911151,1.1307100859339665,1.123974373,3.33,4.277,,0.1723,2001,9,3,2,0,0.8897000003041884,0.8855000000000001,0.8844000000000001,0.8914,-0.0047318703697333125,0.9517318703697334,0.006999999999999895,0.007867820610999882,0.8961973861182843
2001-09-06,1.1163206072784102,1.1147029316687103,1.1334013374135783,1.118193,3.27,4.277,,0.1723,2001,9,3,3,0,0.89430000008943,0.8958000000000002,0.8822999999999999,0.8971,0.0016758843210644137,1.0053241156789356,0.014800000000000146,0.016549256400000163,0.9517318703697334
2001-09-07,1.1022927689594355,1.1016855789357718,1.1301989150090415,1.10570544,3.2,4.266,,0.2882,2001,9,3,4,0,0.9044000000578817,0.9072000000000001,0.8848000000000001,0.9077,0.003091192505672885,1.062908807494327,0.02289999999999981,0.025320654575999788,1.0053241156789356
2001-09-10,1.1137097672346585,1.101806963420009,1.1143302874972143,1.112594571,3.19,4.242,,0.2882,2001,9,3,0,0,0.8987999996271777,0.8979000000000001,0.8973999999999999,0.9075999999999999,-0.001001836369610945,1.053001836369611,0.010199999999999987,0.011348464624199986,1.062908807494327
2001-09-11,1.0940919037199124,1.0903936321011884,1.1171936096525528,1.112594571,3.19,4.242,,0.2882,2001,9,3,1,0,0.8987999996271777,0.914,0.8951,0.9171,0.016770031557775997,1.0352299684422241,0.02200000000000002,0.024477080562000025,1.053001836369611
2001-09-12,1.102779003087781,1.0926573426573427,1.1101243339253997,1.102657404,3.19,4.176,,0.2882,2001,9,3,2,0,0.9069000002833156,0.9068,0.9007999999999999,0.9151999999999999,-0.00011027213254816148,0.9861102721325483,0.014399999999999968,0.015878266617599963,1.0352299684422241
2001-09-13,1.0980564401010213,1.0955302366345312,1.105094485578517,1.100231049,2.68,4.164,,0.2882,2001,9,3,3,0,0.9088999996036287,0.9106999999999998,0.9049,0.9128,0.001978457885148069,1.4820215421148515,0.007899999999999907,0.008691825287099898,0.9861102721325483
2001-09-14,1.0862480990658268,1.0808473843493298,1.1010790574763267,1.087074682,2.59,4.16,,0.3316,2001,9,3,4,0,0.9199000000259413,0.9205999999999999,0.9082,0.9252,0.0007606628718292152,1.569239337128171,0.017000000000000015,0.018480269594000013,1.4820215421148515
2001-09-17,1.0818998160770312,1.071007818357074,1.0903936321011884,1.087192868,2.54,4.137,,0.3316,2001,9,3,0,0,0.9198000000125093,0.9243,0.9171,0.9337000000000001,0.004880439151308508,1.592119560848691,0.01660000000000006,0.018047401608800064,1.569239337128171
2001-09-18,1.0783996549121104,1.077121930202499,1.088494611951671,1.083071591,2.43,3.78,,0.3316,2001,9,3,1,0,0.9233000000274221,0.9273,0.9186999999999999,0.9283999999999999,0.004322928997898046,1.3456770710021015,0.009700000000000042,0.010505794432700045,1.592119560848691
2001-09-19,1.0792143319663285,1.0720411663807892,1.083658430862592,1.074113856,2.15,3.76,,0.3316,2001,9,3,2,0,0.9310000000595839,0.9266,0.9228000000000001,0.9327999999999999,-0.004737304358519032,1.614737304358519,0.009999999999999787,0.010741138559999771,1.3456770710021015
2001-09-20,1.0780508840017249,1.0756157900397978,1.083658430862592,1.080497029,2.18,3.701,,0.3316,2001,9,3,3,0,0.9254999996857928,0.9276,0.9228000000000001,0.9297,0.002266473707324343,1.5187335262926756,0.006899999999999906,0.0074554295000998985,1.614737304358519
2001-09-21,1.0932546190007653,1.0775862068965516,1.100594320933304,1.099021871,2.21,3.69,,0.3956,2001,9,3,4,0,0.9098999996152034,0.9147000000000001,0.9086,0.9280000000000002,0.005261439722573633,1.4747385602774263,0.019400000000000195,0.021321024297400213,1.5187335262926756
